"No.","Time","Source","Destination","Protocol","Length","Info"
"274","3.253083","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"275","3.253152","10.0.18.164","204.79.197.200","TCP","54","9605  >  443 [ACK] Seq=1 Ack=40881 Win=1024 Len=0"
"276","3.284242","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"277","3.284319","10.0.18.164","204.79.197.200","TCP","54","9605  >  443 [ACK] Seq=1 Ack=42341 Win=1024 Len=0"
"278","3.315300","74.125.12.169","10.0.18.164","UDP","1040","443  >  65459 Len=998"
"279","3.330319","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"280","3.339077","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"281","3.343617","10.0.18.164","74.125.12.169","UDP","920","65459  >  443 Len=878"
"282","3.363344","204.79.197.200","10.0.18.164","SSL","1514","[TCP Previous segment not captured] , Continuation Data"
"283","3.363439","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 277#1] 9605  >  443 [ACK] Seq=1 Ack=42341 Win=1024 Len=0 SLE=43620 SRE=45080"
"284","3.394566","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"285","3.394611","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 277#2] 9605  >  443 [ACK] Seq=1 Ack=42341 Win=1024 Len=0 SLE=43620 SRE=46540"
"286","3.425571","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"287","3.425624","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 277#3] 9605  >  443 [ACK] Seq=1 Ack=42341 Win=1024 Len=0 SLE=43620 SRE=48000"
"288","3.456449","74.125.12.169","10.0.18.164","UDP","70","443  >  65459 Len=28"
"289","3.457474","74.125.12.169","10.0.18.164","UDP","164","443  >  65459 Len=122"
"290","3.457778","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"291","3.460837","74.125.12.169","10.0.18.164","UDP","1288","443  >  65459 Len=1246"
"292","3.480011","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"293","3.487359","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"294","3.500257","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"295","3.513864","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"296","3.540483","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"297","3.540568","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"298","3.560167","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"299","3.566846","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [PSH, ACK] Seq=42341 Ack=1 Win=16385 Len=1460"
"300","3.566906","10.0.18.164","204.79.197.200","TCP","66","9605  >  443 [ACK] Seq=1 Ack=48000 Win=1024 Len=0 SLE=43620 SRE=43801"
"301","3.598162","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"302","3.598268","10.0.18.164","204.79.197.200","TCP","54","9605  >  443 [ACK] Seq=1 Ack=49460 Win=1024 Len=0"
"303","3.629709","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"304","3.640853","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"305","3.655817","204.79.197.200","10.0.18.164","SSL","1514","[TCP Previous segment not captured] , Continuation Data"
"306","3.655909","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 302#1] 9605  >  443 [ACK] Seq=1 Ack=49460 Win=1024 Len=0 SLE=50920 SRE=52380"
"307","3.686922","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"308","3.687474","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"309","3.713955","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"310","3.714400","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"311","3.739936","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"312","3.740344","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"313","3.766382","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"314","3.766537","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"315","3.793114","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"316","3.793187","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 302#2] 9605  >  443 [ACK] Seq=1 Ack=49460 Win=1024 Len=0 SLE=50920 SRE=53840"
"317","3.825174","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"318","3.825271","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 302#3] 9605  >  443 [ACK] Seq=1 Ack=49460 Win=1024 Len=0 SLE=50920 SRE=55300"
"319","3.855253","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"320","3.855291","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 302#4] 9605  >  443 [ACK] Seq=1 Ack=49460 Win=1024 Len=0 SLE=50920 SRE=56760"
"321","3.886405","204.79.197.200","10.0.18.164","SSL","1514","[TCP Previous segment not captured] , Continuation Data"
"322","3.886467","10.0.18.164","204.79.197.200","TCP","74","[TCP Dup ACK 302#5] 9605  >  443 [ACK] Seq=1 Ack=49460 Win=1024 Len=0 SLE=62600 SRE=64060 SLE=50920 SRE=56760"
"323","3.900058","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"324","3.917483","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"325","3.917634","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"326","3.944087","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=49460 Ack=1 Win=16385 Len=1460"
"327","3.944169","10.0.18.164","204.79.197.200","TCP","66","9605  >  443 [ACK] Seq=1 Ack=56760 Win=1024 Len=0 SLE=62600 SRE=64060"
"328","3.975269","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"329","3.975484","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"330","4.001646","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"331","4.001839","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"332","4.029776","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"333","4.030148","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"334","4.035750","VMware_ef:5e:64","Broadcast","ARP","60","Who has 192.168.18.1? Tell 192.168.18.2"
"335","4.056634","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"336","4.080340","10.0.18.164","74.125.12.169","UDP","79","65459  >  443 Len=37"
"337","4.081286","204.79.197.200","10.0.18.164","SSL","1514","[TCP Previous segment not captured] , Continuation Data"
"338","4.081373","10.0.18.164","204.79.197.200","TCP","74","[TCP Dup ACK 327#1] 9605  >  443 [ACK] Seq=1 Ack=56760 Win=1024 Len=0 SLE=65520 SRE=66980 SLE=62600 SRE=64060"
"339","4.112479","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"340","4.112559","10.0.18.164","204.79.197.200","TCP","74","[TCP Dup ACK 327#2] 9605  >  443 [ACK] Seq=1 Ack=56760 Win=1024 Len=0 SLE=65520 SRE=68440 SLE=62600 SRE=64060"
"341","4.143598","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"342","4.143667","10.0.18.164","204.79.197.200","TCP","74","[TCP Dup ACK 327#3] 9605  >  443 [ACK] Seq=1 Ack=56760 Win=1024 Len=0 SLE=65520 SRE=69900 SLE=62600 SRE=64060"
"343","4.174739","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=56760 Ack=1 Win=16385 Len=1460"
"344","4.174804","10.0.18.164","204.79.197.200","TCP","74","9605  >  443 [ACK] Seq=1 Ack=58220 Win=1024 Len=0 SLE=65520 SRE=69900 SLE=62600 SRE=64060"
"345","4.205638","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"346","4.206753","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"347","4.220445","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"348","4.234878","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"349","4.239909","Routerbo_3c:02:a7","Broadcast","ARP","60","Who has 10.0.18.124? Tell 10.0.18.1"
"350","4.260001","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"351","4.261339","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"352","4.280453","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"353","4.286330","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"354","4.299946","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"355","4.314918","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"356","4.339497","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=64060 Ack=1 Win=16385 Len=1460"
"357","4.339592","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 344#1] 9605  >  443 [ACK] Seq=1 Ack=58220 Win=1024 Len=0 SLE=62600 SRE=69900"
"358","4.340352","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"359","4.370602","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"360","4.371000","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"361","4.399790","204.79.197.200","10.0.18.164","SSL","1514","[TCP Previous segment not captured] , Continuation Data"
"362","4.399898","10.0.18.164","204.79.197.200","TCP","74","[TCP Dup ACK 344#2] 9605  >  443 [ACK] Seq=1 Ack=58220 Win=1024 Len=0 SLE=74280 SRE=75740 SLE=62600 SRE=69900"
"363","4.420038","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"364","4.428280","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"365","4.428373","10.0.18.164","204.79.197.200","TCP","74","[TCP Dup ACK 344#3] 9605  >  443 [ACK] Seq=1 Ack=58220 Win=1024 Len=0 SLE=74280 SRE=77200 SLE=62600 SRE=69900"
"366","4.459507","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"367","4.459857","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"368","4.485785","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"369","4.485943","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"370","4.512612","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"371","4.513056","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"372","4.538948","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"373","4.560469","10.0.18.164","74.125.12.169","UDP","79","65459  >  443 Len=37"
"374","4.567908","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=58220 Ack=1 Win=16385 Len=1460"
"375","4.567947","10.0.18.164","204.79.197.200","TCP","74","9605  >  443 [ACK] Seq=1 Ack=59680 Win=1024 Len=0 SLE=74280 SRE=77200 SLE=62600 SRE=69900"
"376","4.596621","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=59680 Ack=1 Win=16385 Len=1460"
"377","4.596717","10.0.18.164","204.79.197.200","TCP","74","9605  >  443 [ACK] Seq=1 Ack=61140 Win=1024 Len=0 SLE=74280 SRE=77200 SLE=62600 SRE=69900"
"378","4.627723","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"379","4.652309","10.0.18.164","74.125.12.169","UDP","79","65459  >  443 Len=37"
"380","4.654215","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"381","4.668725","10.0.18.164","74.125.12.169","UDP","79","65459  >  443 Len=37"
"382","4.680732","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=61140 Ack=1 Win=16385 Len=1460"
"383","4.680850","10.0.18.164","204.79.197.200","TCP","66","9605  >  443 [ACK] Seq=1 Ack=69900 Win=1024 Len=0 SLE=74280 SRE=77200"
"384","4.711890","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=71360 Ack=1 Win=16385 Len=1460"
"385","4.711953","10.0.18.164","204.79.197.200","TCP","74","[TCP Dup ACK 383#1] 9605  >  443 [ACK] Seq=1 Ack=69900 Win=1024 Len=0 SLE=71360 SRE=72820 SLE=74280 SRE=77200"
"386","4.743131","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"387","4.743356","10.0.18.164","74.125.12.169","UDP","80","65459  >  443 Len=38"
"388","4.769855","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"389","4.770315","10.0.18.164","74.125.12.169","UDP","80","65459  >  443 Len=38"
"390","4.796297","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"391","4.796731","10.0.18.164","74.125.12.169","UDP","80","65459  >  443 Len=38"
"392","4.820058","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"393","4.822485","204.79.197.200","10.0.18.164","TCP","1514","[TCP Spurious Retransmission] 443  >  9605 [ACK] Seq=58220 Ack=1 Win=16385 Len=1460"
"394","4.822525","10.0.18.164","204.79.197.200","TCP","82","[TCP Dup ACK 383#2] 9605  >  443 [ACK] Seq=1 Ack=69900 Win=1024 Len=0 SLE=58220 SRE=59680 SLE=71360 SRE=72820 SLE=74280 SRE=77200"
"395","4.854210","204.79.197.200","10.0.18.164","TCP","1514","[TCP Spurious Retransmission] 443  >  9605 [ACK] Seq=59680 Ack=1 Win=16385 Len=1460"
"396","4.854297","10.0.18.164","204.79.197.200","TCP","82","[TCP Dup ACK 383#3] 9605  >  443 [ACK] Seq=1 Ack=69900 Win=1024 Len=0 SLE=59680 SRE=61140 SLE=71360 SRE=72820 SLE=74280 SRE=77200"
"397","4.884898","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"398","4.885280","10.0.18.164","74.125.12.169","UDP","82","65459  >  443 Len=40"
"399","4.911345","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=69900 Ack=1 Win=16385 Len=1460"
"400","4.911392","10.0.18.164","204.79.197.200","TCP","66","9605  >  443 [ACK] Seq=1 Ack=72820 Win=1024 Len=0 SLE=74280 SRE=77200"
"401","4.942951","204.79.197.200","10.0.18.164","TCP","1514","[TCP Spurious Retransmission] 443  >  9605 [ACK] Seq=71360 Ack=1 Win=16385 Len=1460"
"402","4.943033","10.0.18.164","204.79.197.200","TCP","74","[TCP Dup ACK 400#1] 9605  >  443 [ACK] Seq=1 Ack=72820 Win=1024 Len=0 SLE=71360 SRE=72820 SLE=74280 SRE=77200"
"403","4.973719","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=72820 Ack=1 Win=16385 Len=1460"
"404","4.973815","10.0.18.164","204.79.197.200","TCP","54","9605  >  443 [ACK] Seq=1 Ack=77200 Win=1024 Len=0"
"405","5.004891","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"406","5.005256","10.0.18.164","74.125.12.169","UDP","82","65459  >  443 Len=40"
"407","5.031306","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"408","5.031601","10.0.18.164","74.125.12.169","UDP","82","65459  >  443 Len=40"
"409","5.059021","74.125.12.169","10.0.18.164","UDP","1286","443  >  65459 Len=1244"
"410","5.059285","10.0.18.164","74.125.12.169","UDP","82","65459  >  443 Len=40"
"411","5.088627","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"412","5.100007","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"413","5.110789","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"414","5.137673","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"415","5.138138","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"416","5.164530","204.79.197.200","10.0.18.164","SSL","1514","[TCP Previous segment not captured] , Continuation Data"
"417","5.164624","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 404#1] 9605  >  443 [ACK] Seq=1 Ack=77200 Win=1024 Len=0 SLE=80120 SRE=81580"
"418","5.195095","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"419","5.195161","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 404#2] 9605  >  443 [ACK] Seq=1 Ack=77200 Win=1024 Len=0 SLE=80120 SRE=83040"
"420","5.226912","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"421","5.240236","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"422","5.252693","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"423","5.252730","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 404#3] 9605  >  443 [ACK] Seq=1 Ack=77200 Win=1024 Len=0 SLE=80120 SRE=84500"
"424","5.263931","Routerbo_3c:02:a7","Broadcast","ARP","60","Who has 10.0.18.124? Tell 10.0.18.1"
"425","5.284997","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"426","5.300186","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"427","5.310255","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"428","5.338688","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"429","5.339157","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"430","5.363289","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"431","5.389876","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"432","5.389978","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"433","5.410258","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"434","5.416288","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=77200 Ack=1 Win=16385 Len=1460"
"435","5.416322","10.0.18.164","204.79.197.200","TCP","66","9605  >  443 [ACK] Seq=1 Ack=78660 Win=1024 Len=0 SLE=80120 SRE=84500"
"436","5.447759","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=78660 Ack=1 Win=16385 Len=1460"
"437","5.447856","10.0.18.164","204.79.197.200","TCP","54","9605  >  443 [ACK] Seq=1 Ack=84500 Win=1024 Len=0"
"438","5.478962","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"439","5.499825","10.0.18.164","35.197.154.200","TCP","55","9604  >  443 [ACK] Seq=1 Ack=1 Win=515 Len=1 [TCP segment of a reassembled PDU]"
"440","5.499902","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"441","5.505059","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"442","5.519950","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"443","5.531866","204.79.197.200","10.0.18.164","SSL","1514","[TCP Previous segment not captured] , Continuation Data"
"444","5.531955","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 437#1] 9605  >  443 [ACK] Seq=1 Ack=84500 Win=1024 Len=0 SLE=90340 SRE=91800"
"445","5.562776","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"446","5.563044","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"447","5.592159","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"448","5.592501","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"449","5.615812","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"450","5.616075","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"451","5.642373","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=84500 Ack=1 Win=16385 Len=1460"
"452","5.642447","10.0.18.164","204.79.197.200","TCP","66","9605  >  443 [ACK] Seq=1 Ack=85960 Win=1024 Len=0 SLE=90340 SRE=91800"
"453","5.673577","204.79.197.200","10.0.18.164","TCP","1514","[TCP Retransmission] 443  >  9605 [ACK] Seq=85960 Ack=1 Win=16385 Len=1460"
"454","5.673674","10.0.18.164","204.79.197.200","TCP","66","9605  >  443 [ACK] Seq=1 Ack=87420 Win=1024 Len=0 SLE=90340 SRE=91800"
"455","5.704668","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"456","5.704927","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"457","5.731205","204.79.197.200","10.0.18.164","SSL","1514","Continuation Data"
"458","5.731300","10.0.18.164","204.79.197.200","TCP","66","[TCP Dup ACK 454#1] 9605  >  443 [ACK] Seq=1 Ack=87420 Win=1024 Len=0 SLE=90340 SRE=93260"
"459","5.762525","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"460","5.780431","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
